Row ID,Order ID,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Province,Region,Customer Segment,Product Category,Product Container,Product Base Margin,Customer Rating
829,5984,Low,37,394.62,0.06,Regular Air,-31.39 Toman,10.89,4.5,Mazandaran,North,Consumer,Office Supplies,Small Box,0.59,
830,5984,Low,42,464.64,0.03,Regular Air,14.48 Toman,10.64,5.16,Mazandaran,North,Consumer,Furniture,Small Box,0.57,Average
831,5984,Low,11,96.68,0.03,Regular Air,22.25 Toman,7.96,4.95,Mazandaran,North,Consumer,Furniture,Small Box,0.41,
836,5989,Medium,6,155.48,0.1,Regular Air,-6.64 Toman,25.98,5.37,Mazandaran,North,Corporate,Office Supplies,Medium Box,0.5,
838,5990,Critical,9,63.91,0.06,Regular Air,-27.78 Toman,6.48,6.35,Mazandaran,North,Home Office,Office Supplies,Small Box,0.37,
847,6054,Low,43,643.31,0.08,Express Air,-231.34 Toman,15.42,10.68,Mazandaran,North,Corporate,Office Supplies,Small Box,0.58,
909,6531,High,42,188.23,0.05,Regular Air,-145.1 Toman,4.37,5.15,Mazandaran,North,Home Office,Office Supplies,Small Box,0.59,
915,6564,Low,26,448.23,0.01,Regular Air,110.6 Toman,15.98,4.0,Mazandaran,North,Consumer,Technology,Small Box,0.37,
916,6566,Critical,21,748.83,0.01,Regular Air,250.01 Toman,33.98,1.99,Mazandaran,North,Corporate,Technology,Small Pack,0.45,
925,6693,Critical,16,40.85,0.09,Regular Air,6.46 Toman,2.62,0.8,Mazandaran,North,Corporate,Office Supplies,Wrap Bag,0.39,
931,6753,Low,7,53.14,0.04,,14.57 Toman,6.64,4.95,Mazandaran,North,Small Business,Furniture,Small Pack,0.37,
937,6788,Not Specified,41,127.84,0.02,Express Air,12.69 Toman,2.94,0.96,Mazandaran,North,Small Business,Office Supplies,Wrap Bag,0.58,Poor
938,6788,Not Specified,6,11.15,0.07,Regular Air,-2.62 Toman,1.81,0.75,Mazandaran,North,Small Business,Office Supplies,Wrap Bag,0.52,
949,6880,Medium,5,235.49,0.06,Regular Air,21.78 Toman,47.9,5.86,Mazandaran,North,Consumer,Office Supplies,Small Box,0.37,Average
954,6886,High,46,8177.07,0.08,Regular Air,2385.3 Toman,178.47,19.99,Mazandaran,North,Consumer,Office Supplies,Small Box,0.55,
969,7042,Medium,4,1187.864,0.07,Delivery Truck,-347.16 Toman,376.13,85.63,Mazandaran,North,Home Office,Furniture,Jumbo Box,0.74,
970,7043,Critical,4,11.08,0.06,Regular Air,-8.93 Toman,1.74,4.08,Mazandaran,North,Corporate,Furniture,Small Pack,0.53,
1023,7458,Critical,9,337.34,0.06,Regular Air,-69.84 Toman,39.48,1.99,Mazandaran,North,Corporate,Technology,Small Pack,0.54,
1056,7812,Low,17,475.9,0.04,Regular Air,-5.179999999999993 Toman,27.42,19.46,Mazandaran,North,Corporate,Furniture,Small Box,0.44,
1057,7812,Low,12,3635.63,0.09,,104.48 Toman,320.64,29.2,Mazandaran,North,Corporate,Furniture,Jumbo Box,0.66,
1081,7938,Medium,16,2026.05,0.1,Delivery Truck,-357.65 Toman,135.99,28.63,Mazandaran,North,Corporate,Furniture,Jumbo Drum,0.76,
1086,8001,High,15,37.7,0.1,Regular Air,-81.08 Toman,2.18,7.09,Mazandaran,North,Consumer,Office Supplies,Wrap Bag,0.38,
1087,8001,High,47,1059.72,0.01,Regular Air,112.22 Toman,20.98,5.42,Mazandaran,North,Consumer,Office Supplies,Small Box,0.66,
1103,8101,Medium,15,485.16,0.1,Regular Air,-9.319999999999991 Toman,34.58,8.99,Mazandaran,North,Consumer,Office Supplies,Small Pack,0.56,
1111,8161,High,45,112.72,0.09,Regular Air,39.19 Toman,2.61,0.5,Mazandaran,North,Consumer,Office Supplies,Small Box,0.39,
1141,8320,Not Specified,22,150.34,0.06,Express Air,-28.45 Toman,6.48,5.14,Mazandaran,North,Home Office,Office Supplies,Small Box,0.37,
1177,8582,Low,15,1556.55,0.04,Regular Air,436.02 Toman,105.34,24.49,Mazandaran,North,Home Office,Furniture,Large Box,0.61,
1212,8901,Low,15,168.9,0.09,Express Air,-16.1907 Toman,9.99,6.24,Mazandaran,North,Consumer,Technology,Medium Box,0.36,Excellent
1214,8930,Medium,14,145.86,0.04,Regular Air,-92.32 Toman,9.99,11.59,Mazandaran,North,Corporate,Office Supplies,Small Box,0.4,Poor
1237,8999,High,28,1676.48,0.0,Regular Air,590.35 Toman,55.48,14.3,Mazandaran,North,Corporate,Office Supplies,Small Box,0.37,
1249,9091,High,42,605.77,0.05,Regular Air,129.33 Toman,14.34,5.0,Mazandaran,North,Corporate,Furniture,Small Pack,0.49,
1250,9091,High,44,1480.91,0.0,Regular Air,489.14 Toman,30.98,8.74,Mazandaran,North,Corporate,Office Supplies,Small Box,0.4,
1251,9092,Not Specified,33,3644.24,0.0,Express Air,-457.73 Toman,101.41,35.0,Mazandaran,North,Corporate,Office Supplies,Large Box,0.82,
1252,9092,Not Specified,8,599.2075,0.1,Regular Air,-268.664 Toman,95.99,4.9,Mazandaran,North,Corporate,Technology,Small Box,0.56,
1253,9093,Medium,36,268.55,0.1,Regular Air,-99.02 Toman,8.12,2.83,Mazandaran,North,Consumer,Technology,Small Pack,0.77,Excellent
1274,9251,Medium,38,3632.6,0.0,Delivery Truck,-400.33 Toman,89.99,42.0,Mazandaran,North,Corporate,Furniture,Jumbo Drum,0.66,
1283,9344,Low,31,3448.6455,0.02,Regular Air,900.414 Toman,125.99,8.99,Mazandaran,North,Consumer,Technology,Small Box,0.55,
1342,9824,Critical,39,1939.66,0.03,Express Air,540.67 Toman,48.92,4.5,Mazandaran,North,Consumer,Office Supplies,Small Box,0.59,
1343,9824,Critical,5,21.56,0.0,Regular Air,2.75 Toman,4.13,0.5,Mazandaran,North,Consumer,Office Supplies,Small Box,0.39,
1344,9824,Critical,43,115.81,0.1,Regular Air,-1.49 Toman,2.88,1.01,Mazandaran,North,Consumer,Office Supplies,Wrap Bag,0.55,
1383,10052,Not Specified,16,95.9,0.07,Regular Air,19.57 Toman,6.08,0.91,Mazandaran,North,Corporate,Office Supplies,Wrap Bag,0.51,
1384,10052,Not Specified,28,517.91,0.08,Regular Air,107.11 Toman,19.9,5.29,Mazandaran,North,Corporate,Office Supplies,Medium Box,0.4,
1390,10080,Low,20,637.04,0.0,Regular Air,-26.83 Toman,30.73,4.0,Mazandaran,North,Corporate,Technology,Small Box,0.75,
1393,10117,Medium,6,64.37,0.07,Express Air,-6.9575 Toman,8.85,5.6,Mazandaran,North,Consumer,Office Supplies,Small Box,0.36,
1394,10117,Medium,10,4588.55,0.01,Regular Air,-266.624 Toman,449.99,24.49,Mazandaran,North,Consumer,Technology,Large Box,0.52,
1398,10146,Low,19,596.21,0.1,Regular Air,211.59 Toman,34.23,5.02,Mazandaran,North,Corporate,Furniture,Small Box,0.55,
1417,10277,Medium,36,2144.924,0.0,,542.25 Toman,65.99,5.26,Mazandaran,North,Corporate,Technology,Small Box,0.59,
1419,10305,Low,12,65.89,0.03,Regular Air,20.6 Toman,5.08,2.03,Mazandaran,North,Home Office,Furniture,Wrap Bag,0.51,Poor
1427,10339,Low,49,9752.25,0.09,Regular Air,3066.17 Toman,209.84,21.21,Mazandaran,North,Small Business,Furniture,Large Box,0.59,
1451,10466,High,27,114.86,0.07,Regular Air,16.21 Toman,4.28,0.94,Mazandaran,North,Corporate,Office Supplies,Wrap Bag,0.56,
1464,10562,Not Specified,10,994.04,0.03,Regular Air,-335.06 Toman,95.99,35.0,Mazandaran,North,Corporate,Office Supplies,Large Box,,
1466,10563,Critical,50,312.42,0.08,Regular Air,-90.42 Toman,6.48,5.4,Mazandaran,North,Corporate,Office Supplies,Small Box,0.37,
1477,10658,Low,31,262.54,0.04,Regular Air,29.24 Toman,8.5,1.99,Mazandaran,North,Consumer,Technology,Small Pack,0.49,
1478,10658,Low,12,190.73,0.1,Regular Air,-69.6435 Toman,15.99,9.4,Mazandaran,North,Consumer,Technology,Small Box,0.49,
1479,10658,Low,17,1332.97,0.09,Regular Air,4.752000000000001 Toman,95.99,8.99,Mazandaran,North,Consumer,Technology,Small Box,0.57,
1514,10948,Medium,50,193.11,0.08,Regular Air,-263.764 Toman,3.89,7.01,Mazandaran,North,Corporate,Office Supplies,Small Box,0.37,
1539,11077,Low,30,4620.05,0.06,Delivery Truck,-229.68 Toman,160.98,35.02,Mazandaran,North,Consumer,Furniture,Jumbo Box,0.72,
1550,11174,Medium,30,3197.003,0.07,Regular Air,603.459 Toman,125.99,7.69,Mazandaran,North,Corporate,Technology,Small Box,0.59,
1555,11236,High,45,298.57,0.07,Regular Air,74.07 Toman,6.88,2.0,Mazandaran,North,Small Business,Office Supplies,Wrap Bag,0.39,
1556,11236,High,15,44.32,0.01,Regular Air,-41.55 Toman,2.52,4.28,Mazandaran,North,Small Business,Office Supplies,Wrap Bag,0.44,
1611,11680,Medium,50,7312.031499999999,0.06,Regular Air,2031.507 Toman,175.99,8.99,Mazandaran,North,Corporate,Technology,Small Box,0.57,
1612,11682,Low,5,102.18,0.09,Regular Air,-65.67 Toman,19.98,4.0,Mazandaran,North,Home Office,Technology,Small Box,0.68,
1618,11714,Critical,1,3501.79,0.01,Delivery Truck,-7838.3346 Toman,3502.14,8.73,Mazandaran,North,Corporate,Technology,Jumbo Box,0.57,Average
1619,11714,Critical,9,141.83,0.06,Regular Air,-35.69 Toman,15.73,7.42,Mazandaran,North,Corporate,Office Supplies,Small Pack,0.56,
1625,11748,Not Specified,23,3503.12,0.01,Delivery Truck,-168.14 Toman,145.98,46.2,Mazandaran,North,Corporate,Furniture,Jumbo Box,0.69,
1630,11780,Critical,7,54.23,0.08,Regular Air,-16.46 Toman,7.28,5.47,Mazandaran,North,Small Business,Office Supplies,Small Box,0.35,Excellent
1666,12007,Not Specified,42,152.26,0.04,Regular Air,64.99 Toman,3.69,0.5,Mazandaran,North,Corporate,Office Supplies,Small Box,0.38,
1668,12039,High,13,2048.568,0.1,Regular Air,-259.985 Toman,205.99,8.99,Mazandaran,North,Corporate,Technology,Small Box,0.56,
1669,12066,Medium,27,4442.049,0.1,Regular Air,720.954 Toman,200.99,8.08,Mazandaran,North,Small Business,Technology,Small Box,0.59,
1708,12262,Low,45,1212.928,0.02,Delivery Truck,-1460.77 Toman,31.76,45.51,Mazandaran,North,Home Office,Furniture,Jumbo Box,0.65,
1746,12486,High,31,3081.33,0.08,Delivery Truck,-1341.11 Toman,100.98,57.38,Mazandaran,North,Corporate,Furniture,Jumbo Box,0.78,
1755,12580,Low,50,8038.08,0.1,Regular Air,2821.405 Toman,172.99,19.99,Mazandaran,North,Small Business,Office Supplies,Small Box,0.39,
1758,12612,Low,29,2360.98,0.02,Regular Air,611.93 Toman,78.65,13.99,Mazandaran,North,Home Office,Office Supplies,Medium Box,0.52,
1772,12706,Critical,46,2494.69,0.09,,-937.06 Toman,58.14,36.61,Mazandaran,North,Corporate,Furniture,Jumbo Box,0.61,
1774,12708,Low,44,159.41,0.0,Express Air,34.68 Toman,3.28,0.98,Mazandaran,North,Corporate,Office Supplies,Wrap Bag,0.52,
1812,12965,Medium,7,44.74,0.04,Regular Air,-20.102 Toman,5.74,5.01,Mazandaran,North,Corporate,Office Supplies,Small Box,0.39,
1813,12965,Medium,21,90.78,0.06,Regular Air,-71.84049999999999 Toman,4.24,5.41,Mazandaran,North,Corporate,Office Supplies,Small Box,0.35,
1822,13090,Not Specified,15,150.2,0.02,Regular Air,12.97 Toman,9.27,4.39,Mazandaran,North,Corporate,Office Supplies,Wrap Bag,0.38,
1836,13157,Medium,2,38.93,0.07,Regular Air,-102.432 Toman,20.99,4.81,Mazandaran,North,Corporate,Technology,Medium Box,0.58,
1838,13218,High,18,513.08,0.03,Regular Air,198.9425 Toman,28.53,1.49,Mazandaran,North,Corporate,Office Supplies,Small Box,0.38,
1839,13218,High,16,98.8,0.07,Regular Air,-62.0 Toman,5.98,7.15,Mazandaran,North,Corporate,Office Supplies,Small Box,0.36,
1877,13536,Medium,23,123.15,0.05,Regular Air,22.98 Toman,5.18,2.04,Mazandaran,North,Home Office,Office Supplies,Wrap Bag,0.36,
1887,13569,Critical,13,563.18,0.02,Express Air,67.98 Toman,40.98,7.2,Mazandaran,North,Corporate,Office Supplies,Small Box,0.6,
1888,13569,Critical,16,47.45,0.05,Regular Air,1.071 Toman,2.88,1.49,Mazandaran,North,Corporate,Office Supplies,Small Box,0.36,
1889,13570,Not Specified,2,16.97,0.04,Regular Air,-8.8 Toman,8.34,0.96,Mazandaran,North,Corporate,Furniture,Wrap Bag,0.43,
1890,13570,Not Specified,42,4077.756,0.04,Regular Air,1086.957 Toman,110.99,8.99,Mazandaran,North,Corporate,Technology,Small Box,0.57,
1894,13602,Low,3,445.34,0.03,Delivery Truck,-377.9019 Toman,145.45,17.85,Mazandaran,North,Corporate,Technology,Jumbo Drum,0.56,
1895,13602,Low,13,660.99,0.02,Regular Air,267.67 Toman,48.04,5.09,Mazandaran,North,Corporate,Office Supplies,Small Box,0.37,
1911,13668,Critical,42,282.61,0.02,Regular Air,-106.36 Toman,6.24,5.22,Mazandaran,North,Home Office,Furniture,Small Box,0.6,
1943,13923,High,28,4332.3,0.08,Delivery Truck,2066.12 Toman,200.97,15.59,Mazandaran,North,Home Office,Technology,Jumbo Drum,0.36,
1958,13991,High,21,1839.448,0.07,Regular Air,-742.88 Toman,111.96,69.0,Mazandaran,North,Corporate,Furniture,Large Box,0.63,
1964,14048,Not Specified,47,1837.15,0.06,Regular Air,196.58 Toman,40.97,8.99,Mazandaran,North,Small Business,Office Supplies,Small Pack,0.59,
1965,14048,Not Specified,5,540.22,0.06,,-253.38 Toman,101.41,35.0,Mazandaran,North,Small Business,Office Supplies,Large Box,0.82,
1966,14048,Not Specified,40,2035.393,0.01,Regular Air,1152.693 Toman,55.99,1.25,Mazandaran,North,Small Business,Technology,Small Pack,0.35,
2050,14630,Low,17,363.54,0.08,Regular Air,4.75 Toman,22.01,5.53,Mazandaran,North,Corporate,Office Supplies,Small Pack,0.59,
2075,14851,Not Specified,6,3378.18,0.08,Regular Air,-1352.68 Toman,599.99,24.49,Mazandaran,North,Corporate,Technology,Large Box,0.44,
2076,14851,Not Specified,26,1443.266,0.08,Regular Air,156.114 Toman,65.99,8.99,Mazandaran,North,Corporate,Technology,Small Box,0.56,
2088,14950,Low,48,525.0,0.03,Regular Air,63.5 Toman,10.48,2.89,Mazandaran,North,Small Business,Office Supplies,Small Pack,0.6,
2095,14981,Medium,8,279.77,0.07,Regular Air,-14.02 Toman,34.76,8.22,Mazandaran,North,Home Office,Office Supplies,Small Box,0.57,
2096,14981,Medium,8,154.21,0.03,Delivery Truck,-160.39 Toman,15.23,27.75,Mazandaran,North,Home Office,Furniture,Jumbo Box,0.76,Poor
2113,15105,Low,39,460.43,0.07,Regular Air,-76.18 Toman,12.28,6.13,Mazandaran,North,Small Business,Office Supplies,Small Box,0.57,
2123,15111,Not Specified,13,970.47,0.1,Regular Air,192.38 Toman,81.32,0.99,Mazandaran,North,Corporate,Office Supplies,Small Box,0.57,
2128,15202,High,36,1340.93,0.09,Express Air,154.16 Toman,39.98,9.2,Mazandaran,North,Consumer,Furniture,Wrap Bag,0.65,
2162,15616,Critical,12,386.71,0.01,Express Air,-84.12 Toman,30.98,6.5,Mazandaran,North,Corporate,Technology,Small Box,0.64,Excellent
2163,15616,Critical,34,134.06,0.09,Regular Air,5.98 Toman,4.13,1.17,Mazandaran,North,Corporate,Office Supplies,Wrap Bag,0.57,
2176,15654,Not Specified,27,7937.59,0.03,Delivery Truck,1383.24 Toman,300.98,54.92,Mazandaran,North,Corporate,Furniture,Jumbo Box,0.55,Excellent
2254,16229,High,27,1068.7,0.04,Regular Air,-89.5 Toman,40.98,6.5,Mazandaran,North,Small Business,Technology,Small Box,0.74,Poor
2274,16356,Critical,6,157.94,0.04,Express Air,9.15 Toman,22.98,4.5,Mazandaran,North,Corporate,Office Supplies,Small Box,0.55,
2287,16481,Low,50,3089.06,0.0,Regular Air,719.26 Toman,56.96,13.22,Mazandaran,North,Corporate,Office Supplies,Small Box,0.56,
2288,16481,Low,47,20265.22,0.08,Delivery Truck,6168.64 Toman,442.14,14.7,Mazandaran,North,Corporate,Technology,Jumbo Drum,0.56,Excellent
2308,16641,High,33,1209.168,0.03,Delivery Truck,-1052.79 Toman,44.43,46.59,Mazandaran,North,Home Office,Furniture,Jumbo Box,0.67,
2309,16642,Not Specified,46,7640.224999999999,0.07,Regular Air,2027.682 Toman,205.99,2.5,Mazandaran,North,Corporate,Technology,Small Box,0.59,
2354,16992,High,15,126.74,0.08,Regular Air,-18.53 Toman,8.67,3.5,Mazandaran,North,Small Business,Office Supplies,Small Box,0.58,
2417,17542,Low,37,105.99,0.01,Regular Air,43.37 Toman,2.88,0.5,Mazandaran,North,Consumer,Office Supplies,Small Box,0.36,
2421,17568,Not Specified,31,512.87,0.0,Regular Air,170.69 Toman,16.48,1.99,Mazandaran,North,Home Office,Technology,Small Pack,0.42,
2422,17571,Not Specified,32,102.59,0.01,Regular Air,8.88 Toman,2.98,1.58,Mazandaran,North,Consumer,Office Supplies,Wrap Bag,0.39,
2423,17571,Not Specified,50,1695.65,0.02,Express Air,51.98 Toman,32.98,5.5,Mazandaran,North,Consumer,Technology,Small Box,0.75,
2439,17700,Critical,20,2305.75,0.03,Regular Air,-530.68 Toman,113.64,35.0,Mazandaran,North,Home Office,Furniture,Small Box,0.6,
2450,17799,Medium,8,149.51,0.02,Regular Air,-31.11 Toman,16.98,12.39,Mazandaran,North,Consumer,Furniture,Large Box,0.61,Average
2515,18275,Low,25,322.73,0.07,,101.83 Toman,13.4,4.95,Mazandaran,North,Corporate,Furniture,Small Pack,0.37,
2523,18336,Not Specified,1,7.96,0.0,Express Air,-0.1099999999999994 Toman,2.88,0.7,Mazandaran,North,Consumer,Office Supplies,Wrap Bag,0.56,Excellent
2536,18402,Low,5,1548.45,0.03,Delivery Truck,-224.2 Toman,284.98,69.55,Mazandaran,North,Corporate,Furniture,Jumbo Drum,0.6,
2537,18402,Low,3,56.07,0.0,Regular Air,10.49 Toman,12.99,14.37,Mazandaran,North,Corporate,Furniture,Large Box,0.73,
2549,18466,Low,25,270.16,0.09,Regular Air,16.92 Toman,11.09,5.25,Mazandaran,North,Corporate,Office Supplies,Small Box,0.36,Average
2550,18466,Low,24,2694.01,0.08,Express Air,994.31 Toman,120.97,7.11,Mazandaran,North,Corporate,Technology,Medium Box,0.36,Excellent
2563,18530,Not Specified,2,56.13,0.02,Regular Air,48.85 Toman,20.28,14.39,Mazandaran,North,Corporate,Furniture,Small Box,0.47,
2602,18790,High,7,13253.93,0.01,Delivery Truck,-1596.7458 Toman,2036.48,14.7,Mazandaran,North,Consumer,Technology,Jumbo Drum,0.55,Excellent
2604,18819,Low,22,1102.3,0.1,Regular Air,98.12 Toman,50.98,22.24,Mazandaran,North,Corporate,Furniture,Large Box,0.55,
2607,18849,High,43,471.87,0.05,Regular Air,52.27 Toman,11.09,5.25,Mazandaran,North,Corporate,Office Supplies,Small Box,0.36,
2608,18849,High,39,539.6,0.06,Regular Air,-6.5 Toman,13.79,8.78,Mazandaran,North,Corporate,Furniture,Small Box,0.43,Average
2612,18855,High,31,229.43,0.03,,-127.052 Toman,7.3,7.72,Mazandaran,North,Small Business,Office Supplies,Small Box,0.38,
2626,19041,Low,3,36.06,0.08,Regular Air,-18.5 Toman,10.89,4.5,Mazandaran,North,Corporate,Office Supplies,Small Box,0.59,
2627,19041,Low,43,1849.8,0.04,Regular Air,530.22 Toman,42.98,4.62,Mazandaran,North,Corporate,Office Supplies,Small Box,0.56,Poor
2631,19047,High,1,67.49,0.06,Regular Air,-22.82 Toman,55.48,14.3,Mazandaran,North,Corporate,Office Supplies,Small Box,0.37,
2632,19047,High,3,6.76,0.02,Regular Air,-4.28 Toman,1.68,1.57,Mazandaran,North,Corporate,Office Supplies,Wrap Bag,0.59,
2647,19143,High,3,2421.02,0.07,Delivery Truck,-1943.1711000000005 Toman,810.98,16.06,Mazandaran,North,Home Office,Technology,Jumbo Drum,0.56,
2665,19264,High,40,161.72,0.09,Regular Air,-134.711 Toman,3.98,5.26,Mazandaran,North,Consumer,Office Supplies,Small Box,0.38,
2685,19429,Not Specified,2,240.24,0.05,Delivery Truck,-84.93 Toman,124.49,51.94,Mazandaran,North,Home Office,Furniture,Jumbo Box,0.63,
2686,19430,Critical,39,6742.49,0.03,Regular Air,-502.05 Toman,167.27,35.0,Mazandaran,North,Corporate,Office Supplies,Large Box,0.85,
2703,19556,Not Specified,45,5785.59,0.07,,-423.77 Toman,130.98,30.0,Mazandaran,North,Consumer,Furniture,Jumbo Drum,0.78,
2704,19556,Not Specified,22,1131.93,0.09,Regular Air,469.69 Toman,55.98,4.86,Mazandaran,North,Consumer,Office Supplies,Small Box,0.36,
2705,19556,Not Specified,35,3238.143,0.08,,727.362 Toman,115.99,4.23,Mazandaran,North,Consumer,Technology,Small Box,0.56,
2746,19815,Not Specified,33,167.07,0.03,Regular Air,-102.36 Toman,4.98,6.07,Mazandaran,North,Home Office,Office Supplies,Small Box,0.36,
2783,20096,Low,35,6116.11,0.03,Delivery Truck,91.57 Toman,179.29,29.21,Mazandaran,North,Consumer,Furniture,Jumbo Box,0.74,
2791,20132,Low,30,8719.69,0.01,Delivery Truck,2241.71 Toman,270.97,28.06,Mazandaran,North,Consumer,Technology,Jumbo Drum,0.56,
2802,20225,Low,33,124.78,0.09,Regular Air,-122.6705 Toman,3.98,5.26,Mazandaran,North,Corporate,Office Supplies,Small Box,0.38,Excellent
2803,20225,Low,22,123.4,0.1,Regular Air,30.5 Toman,5.84,0.83,Mazandaran,North,Corporate,Office Supplies,Wrap Bag,0.49,Average
2818,20325,Critical,35,4043.29,0.06,,-34.3041 Toman,119.99,56.14,Mazandaran,North,Small Business,Technology,Jumbo Box,0.39,Average
2819,20325,Critical,24,870.48,0.07,Regular Air,104.37 Toman,36.55,13.89,Mazandaran,North,Small Business,Office Supplies,Wrap Bag,0.41,
2833,20450,Critical,26,6878.55,0.03,Delivery Truck,506.71 Toman,259.71,66.67,Mazandaran,North,Home Office,Furniture,Jumbo Box,0.61,
2851,20519,High,7,124.19,0.03,Regular Air,-53.2962 Toman,15.99,11.28,Mazandaran,North,Home Office,Technology,Medium Box,0.38,
2865,20679,Medium,32,4976.6,0.06,Regular Air,601.88 Toman,161.55,19.99,Mazandaran,North,Small Business,Office Supplies,Small Box,0.66,
2894,20898,Medium,33,1756.5929999999998,0.09,Regular Air,298.206 Toman,65.99,5.63,Mazandaran,North,Consumer,Technology,Small Box,0.56,
2923,21159,Low,5,20.28,0.05,Express Air,-4.32 Toman,2.98,2.03,Mazandaran,North,Consumer,Office Supplies,Wrap Bag,0.57,
2937,21286,Critical,17,280.39,0.0,Express Air,9.33 Toman,14.42,6.75,Mazandaran,North,Small Business,Office Supplies,Medium Box,0.52,
2948,21346,High,46,400.49,0.09,Regular Air,-237.89 Toman,9.06,9.86,Mazandaran,North,Consumer,Office Supplies,Small Box,0.4,Poor
2970,21475,Critical,39,538.14,0.06,Regular Air,111.42 Toman,14.48,1.99,Mazandaran,North,Consumer,Technology,Small Pack,0.49,
2971,21475,Critical,15,4956.784,0.06,Delivery Truck,-296.06 Toman,417.4,75.23,Mazandaran,North,Consumer,Furniture,Jumbo Box,0.79,
2981,21539,Medium,18,388.13,0.04,Regular Air,40.11 Toman,21.98,8.32,Mazandaran,North,Consumer,Office Supplies,Wrap Bag,0.39,
2982,21539,Medium,39,2339.84,0.05,Regular Air,-1730.3 Toman,71.37,69.0,Mazandaran,North,Consumer,Furniture,Large Box,0.68,
3008,21639,Not Specified,24,145.15,0.07,Regular Air,-169.165 Toman,5.94,9.92,Mazandaran,North,Home Office,Office Supplies,Small Box,0.38,
3009,21639,Not Specified,3,131.5,0.01,Regular Air,105.9 Toman,39.98,9.2,Mazandaran,North,Home Office,Furniture,Wrap Bag,0.65,
3011,21639,Not Specified,23,158.99,0.07,Regular Air,-197.13 Toman,6.98,9.69,Mazandaran,North,Home Office,Office Supplies,Small Box,0.83,
3025,21760,Not Specified,9,71.2,0.08,Regular Air,1.87 Toman,7.38,5.21,Mazandaran,North,Home Office,Furniture,Small Box,0.56,
3038,21827,Not Specified,25,1351.78,0.06,Regular Air,109.92 Toman,56.96,13.22,Mazandaran,North,Corporate,Office Supplies,Small Box,0.56,
3039,21827,Not Specified,21,1560.96,0.07,,-120.27 Toman,73.98,4.0,Mazandaran,North,Corporate,Technology,Small Box,0.79,
3063,21927,High,23,8225.24,0.06,Delivery Truck,1909.03 Toman,350.98,30.0,Mazandaran,North,Home Office,Furniture,Jumbo Drum,0.61,
3068,21988,Medium,4,1337.19,0.06,Delivery Truck,-431.45 Toman,328.14,91.05,Mazandaran,North,Corporate,Office Supplies,Jumbo Drum,0.57,
3077,22083,Critical,2,16.81,0.05,Express Air,-4.14 Toman,6.04,2.14,Mazandaran,North,Corporate,Office Supplies,Wrap Bag,0.38,
3117,22402,Critical,33,1194.34,0.04,Regular Air,497.114 Toman,37.7,2.99,Mazandaran,North,Home Office,Office Supplies,Small Box,0.35,
3118,22402,Critical,1,51.833,0.01,Regular Air,-235.895 Toman,55.99,5.0,Mazandaran,North,Home Office,Technology,Small Pack,0.83,
3124,22433,Critical,44,797.98,0.05,Regular Air,237.474 Toman,20.99,0.99,Mazandaran,North,Home Office,Technology,Wrap Bag,0.57,
3127,22465,Not Specified,4,1121.78,0.04,Delivery Truck,-454.8 Toman,270.98,50.0,Mazandaran,North,Home Office,Furniture,Jumbo Drum,0.77,
3129,22466,Low,40,430.19,0.02,Regular Air,181.26 Toman,10.31,1.79,Mazandaran,North,Corporate,Office Supplies,Wrap Bag,0.38,
3136,22497,Medium,37,3259.25,0.04,,580.33 Toman,90.97,28.0,Mazandaran,North,Corporate,Technology,Jumbo Drum,0.38,Poor
3152,22627,Low,46,6803.0,0.03,Delivery Truck,-1061.68 Toman,150.98,66.27,Mazandaran,North,Small Business,Furniture,Jumbo Box,0.65,
3176,22848,Not Specified,20,140.37,0.01,Regular Air,-893.39 Toman,4.48,49.0,Mazandaran,North,Home Office,Office Supplies,Large Box,0.6,
3177,22848,Not Specified,45,5921.74,0.02,Delivery Truck,-287.62 Toman,130.98,30.0,Mazandaran,North,Home Office,Furniture,Jumbo Drum,0.78,
3178,22848,Not Specified,4,68.16,0.09,Regular Air,-52.44 Toman,15.98,6.5,Mazandaran,North,Home Office,Technology,Small Box,0.48,
3183,22850,Medium,4,105.13,0.08,Regular Air,-103.23 Toman,27.48,4.0,Mazandaran,North,Home Office,Technology,Small Box,0.75,
3192,22912,Low,33,10168.23,0.03,Express Air,4141.8035 Toman,304.99,19.99,Mazandaran,North,Corporate,Office Supplies,Small Box,0.4,Excellent
3193,22913,Critical,32,176.77,0.06,Express Air,-41.6 Toman,4.98,4.72,Mazandaran,North,Corporate,Office Supplies,Small Box,0.36,
3195,22913,Critical,50,1579.028,0.02,Regular Air,624.978 Toman,35.99,5.99,Mazandaran,North,Corporate,Technology,Wrap Bag,0.38,
3196,22914,Critical,30,336.65,0.07,Regular Air,-71.05 Toman,11.7,6.96,Mazandaran,North,Corporate,Office Supplies,Medium Box,0.5,
3212,23042,Medium,20,8048.45,0.04,Regular Air,1947.67 Toman,419.19,19.99,Mazandaran,North,Home Office,Office Supplies,Small Box,0.58,
3226,23168,Low,46,23949.51,0.0,Express Air,-1312.84 Toman,499.99,24.49,Mazandaran,North,Home Office,Technology,Large Box,0.36,
3242,23235,High,6,17.43,0.02,Regular Air,2.45 Toman,2.88,0.5,Mazandaran,North,Home Office,Furniture,Jumbo Box,0.71,
